AF3,AF4,F5,F3,F1,Fz,F2,F4,F6,FC5,FC3,FC1,FCz,FC2,FC4,FC6,CFC7,CFC5,CFC3,CFC1,CFC2,CFC4,CFC6,CFC8,T7,C5,C3,C1,Cz,C2,C4,C6,T8,CCP7,CCP5,CCP3,CCP1,CCP2,CCP4,CCP6,CCP8,CP5,CP3,CP1,CPz,CP2,CP4,CP6,P5,P3,P1,Pz,P2,P4,P6,PO1,PO2,O1,O2
-33.54324244963266,-75.6664253051078,73.90885408617474,-8.764983260412002,-38.889318610832774,-55.7671378463889,-50.00955159387864,-42.929575102586455,-36.36893977229324,113.66519624151167,19.960314817933565,-38.74927872830566,-59.710177080684446,-58.99471187430514,-32.48697196034079,-20.793698208154456,127.49203823026787,62.321673969521584,-6.616707184812048,-36.139023437743454,-54.07945840836538,-40.006899598517336,-25.903249465399135,-18.133063915021197,119.43525457583493,90.0047129123967,32.56233462514365,-11.168236759931865,-27.010726927289824,-28.361509446588016,-30.97146634175972,-24.426951098339778,-25.833469278479186,91.82006553262565,51.28341614378423,16.477723065962827,-3.7429247350797863,-16.893442352061925,-28.399315970574037,-26.178340113378923,-23.186061869864037,69.92941704022562,26.483448611444423,10.195450388599959,2.523675117318091,-17.684038462731007,-9.405231371084724,-9.141295845884201,39.44346541804919,22.988847379318553,-5.60124130214442,-13.131261604233268,-14.562684859820003,-5.031518456952268,3.24410620501866,-26.224322905271425,-16.419798407328607,-38.63069094222666,-5.587867618631833
-55.66155168801054,-111.20586863927484,76.98057679129654,-0.1598220558980401,-43.33248823652479,-87.30950484686569,-112.74933181264687,-114.5061055231599,-102.38559193468623,111.89650192680483,38.20102347758723,-31.328778105251047,-82.46260956652785,-124.54442622037591,-129.1762846602937,-118.10216415572025,118.83304238191656,59.186437009327264,7.513508466324318,-55.76614457468257,-101.02185654684048,-110.59246475685708,-123.81604531140815,-134.2029559654757,80.75784186877904,75.0149338478971,32.25370263466803,-30.12207674560491,-65.36160930308762,-99.53512060269429,-117.54410669536455,-126.40698436996959,-131.88838520315727,69.92825754739977,32.85539828468788,-19.733356506185803,-57.07787181773561,-79.5654741790189,-109.041643654283,-115.43786259984239,-133.46346220031558,37.504968892528524,-16.849526838035796,-62.659273702354916,-77.72374862568982,-105.61109153368685,-116.7946189020806,-113.15803692735182,-21.419294984568193,-54.57241089625511,-102.90890939368484,-113.87010757501017,-119.56538784854757,-117.37820002141734,-109.56928348450325,-129.16498636512043,-139.26748888435077,-170.37481174291045,-164.334202863011
-24.15990078049216,-66.63826375930128,78.06335633918519,31.870256947999984,0.2775036464827574,-37.27754859927526,-61.76793891362698,-69.7080845773366,-82.814096833529,99.22676222384709,66.8416645216588,11.969555838847445,-34.59411754584233,-63.47957454476629,-92.65757052095482,-112.94976351354401,84.44260648196882,59.10097281707615,29.08387917295943,-27.61314115911392,-50.84690459156685,-77.5847280859056,-112.18929344241576,-153.42284548794197,29.514098220425367,48.61421946426965,33.541989222485036,-22.798128387714026,-50.8103728936244,-79.75020024612743,-103.98945641021172,-133.31935300966066,-161.44340201047618,26.815302829662432,22.090837773216457,-33.72035332541482,-70.51765922215452,-85.73342825841426,-108.85453426516729,-118.05808038931303,-148.61976476386076,7.144199179495875,-39.722005648331006,-89.5413966324554,-110.32153025003532,-121.22560035241474,-139.36472892254412,-131.14588904429453,-61.93833276414637,-94.34932457469165,-140.38264747400314,-154.46627687991142,-148.96274291603817,-143.89300254869556,-136.82988758568052,-174.02359087834583,-182.10778671997127,-227.95152624356362,-208.58098694795072
65.56656559199892,76.54557635135436,96.27304611165377,100.9289230182026,97.9511186968808,92.83156021896615,95.96780215304565,91.33638171887986,55.18580089824842,85.43156888727533,108.72364974139356,105.30547397067316,102.39918876315491,104.64347445516323,77.33714193963743,19.957651289324943,42.83505450597882,69.94121416937507,84.2009192048593,88.869852970242,109.98638731982604,77.8245355510244,31.57399554027354,-35.651540460046064,-5.83426300662917,30.25235272300307,59.43731454486926,63.03846944044987,71.01420775097044,65.65487488365834,41.34222847678913,-11.65255099174511,-66.97299856053696,-9.424856687965299,33.16695203362588,29.77402797643281,30.290856254399635,38.19319227938189,27.01549485855542,7.31788861348825,-36.801189739386444,-1.4997353505110338,7.962297584099331,0.9759951489151346,-0.7783845975147035,8.938992568537689,-7.833499007373339,-17.46472206411856,-51.53691944753203,-38.849628831969554,-52.50702864240478,-49.94302592739753,-27.593885988970225,-30.21349713398255,-42.95184079361452,-105.0310924723586,-83.58498525899245,-164.6022157211193,-111.22450927551563
81.93718957494202,147.12942063488384,36.23441265128386,94.56906610612072,120.28877402461688,148.05614235133177,175.50565912974767,177.79547010857954,135.4477038043491,-16.339783514180056,67.34725738419496,131.73892555752815,170.14378576872724,192.930067971129,182.28803947173253,106.70880642828308,-53.22185075829465,11.651890817459648,92.82401643560955,147.89711715314525,192.25631034732794,174.36439382358037,128.41790412758402,59.76924529850347,-79.25342873779155,-36.14384436312511,37.611959499343556,109.40329866173504,149.53369976693492,159.95680178482036,139.17303364020444,81.86559238360019,22.098037916289417,-59.4585563757859,5.454488178187786,62.70714932801165,114.20777676551083,140.21576450504335,135.8848131809366,104.24932325889426,51.5543836775681,-26.804440206214487,38.66906367490992,78.18942078725487,111.84327430094626,122.3794927481475,106.77704997855949,76.57147194122973,-25.665792837815662,24.309395189634984,47.05124481654785,71.12717311709196,90.82725283668591,76.23927630828743,50.01812330618321,2.637862473332337,35.87299770880065,-39.88434735604791,6.604747147132414
46.589906762334834,128.6332637075095,-55.15976836626187,39.14016075658178,79.39727743293949,122.3787617392812,164.28635238952214,169.51958273481324,127.60550211543254,-137.86677318355592,-10.489556158007915,82.06165036959686,130.31608199433407,178.61797206029263,178.26507228661518,102.72787079646513,-150.57382782257383,-73.08701271691137,37.60225540180275,94.19847791052763,150.05722183162732,152.46858871532478,125.69282365937838,70.72864433428757,-152.33769157736393,-110.99910809294607,-27.453565678479123,62.106098072704214,102.63993451182945,130.15121717021466,125.71615822516216,88.39701579959721,41.245839043669605,-103.25135339722729,-41.270108280736416,21.405661033662618,77.41278089680853,108.08862008134597,120.52395353324397,98.89141181860481,63.970106874562106,-60.44017018742745,7.487216418093233,49.73373993354705,88.77041653531776,104.14861422598864,94.71882028898139,79.17721808965203,-7.664196435359898,31.285409734605768,60.571370943075365,77.82949817445557,84.79227733677371,79.06257479993468,68.23666441415615,51.939769021152166,59.70328966525955,40.46249597564438,36.86426205876473
55.04872778138597,114.67955483457811,-72.73244453262254,35.38081806135412,75.26495623329023,107.21547802644287,139.12807999226553,134.8466189965602,107.48550772818705,-145.72085894812437,-15.687934645064631,57.64947219352882,93.54007154990484,137.33326031928866,131.52678338316838,89.72032199590623,-146.94673345699383,-76.97966044999015,9.404463228843602,46.509563276566084,94.36640773680514,99.38192297175553,98.04996616137976,74.23507776825406,-127.60925965360892,-99.72524153884015,-47.032444268054306,22.25044946459907,45.722636239091386,73.73512660689039,88.64098416547188,82.19907302788036,66.77719590652191,-77.40418498494884,-50.0150385797905,-7.475465721715633,17.840784258293912,43.0527112364274,69.08908391976414,74.35065130894245,77.70449474446343,-61.160350802147754,-16.144269638165117,6.521072858065107,21.825700955904,48.98837133388903,52.636543753716985,68.72954698384092,1.7481066452052971,14.811058033121597,37.207310293241925,35.163365103809554,36.765631011076906,50.042748997635286,61.172736080890246,51.62410670904299,36.40772111925327,62.64257824018951,12.212927850619142
35.99740725704724,32.73184895343848,-70.05104246405045,4.134429031237596,32.85240504034892,39.119026283499586,29.390851987766233,7.217042064931489,2.181173172368323,-102.42636754119562,-33.6444489200847,5.871859110940136,23.613040240450488,17.225903533157634,-2.5623291282744773,18.45723710161333,-91.82279594545969,-65.62644992689064,-24.431858728803164,-6.776046045896966,-2.9993056213677622,-6.474482205882941,10.320652800352764,44.62970501370528,-61.803699653737624,-65.59823894993718,-58.381060521491314,-20.445535372709493,-11.970327031116668,-14.814497338685202,5.73146555993398,35.43744622103529,70.04475201020774,-42.641725097229454,-68.65125101848322,-41.07511811493568,-28.190280969218193,-20.206210214787223,-3.6019737048185414,19.929666839011972,54.151324338904004,-69.38777445315856,-45.78270448781382,-28.432799129988815,-23.390703499922065,-9.536714648045017,-1.6299404335302965,28.139814067503686,-36.843211270468345,-32.17093427542022,-4.999102474820662,-4.293158378134963,-5.833784043213362,1.3308348654661208,17.919551698783053,19.025310123756544,5.012315939455075,39.25061239038527,-16.5441204520773
-39.516864188542954,-104.74762737729446,-75.54398477780296,-86.78827399569649,-80.99784450000287,-89.23216022870025,-131.62118347110248,-159.11878778015955,-145.88002363894807,-72.28721526861415,-106.7398525746957,-111.41368259368662,-109.43502994824729,-145.10558962365207,-170.49069425261808,-100.49314834518987,-50.25981060742167,-89.18410218604828,-110.47510013322645,-113.02440417958954,-148.39663424755864,-148.29130570909246,-111.7413869845869,-28.832034657162183,-25.049294177436643,-66.98730150470487,-101.30528579105447,-110.57980805471345,-115.97494762049232,-140.6499942629133,-115.6735110599147,-54.41731080906246,12.26778903848108,-52.46824308979036,-103.93848017511712,-106.1368616066986,-105.43022253357977,-115.09647301289552,-110.33223428816893,-78.9049029967203,-27.08934121684566,-91.89859824810145,-107.07878073989556,-96.65078557913972,-95.24859575669778,-97.67979522835014,-97.42312290641237,-60.63418459827205,-100.06195045817347,-102.51432477674308,-78.80753676010494,-70.20579259707114,-75.89308868471794,-86.22972015252496,-74.76602570400486,-53.89054813833445,-60.261395237991024,-36.35023957882522,-61.58569296307044
-74.21606701616813,-148.0836432966049,-38.04764418672249,-116.3357787703666,-138.15785332589815,-149.87925610331334,-188.91874861866893,-204.51737316799904,-169.37983984346187,-10.358253932862192,-113.5239571131142,-171.26050014447105,-182.21730260650594,-204.8179402011165,-220.5202432153681,-134.5823230105313,8.885569084046631,-64.38744274524194,-148.03091187234003,-170.99564453895127,-212.5805096222386,-199.4676378351005,-149.78898564179312,-64.58109266707189,25.38407822207789,-32.23125646313813,-97.26802731369433,-155.3428412700363,-175.16069022445555,-192.4278513553454,-165.09101834904362,-97.67283477499304,-30.09808168762492,-32.685545899778646,-78.67725744262972,-119.94918302365761,-151.59911758122104,-168.3533970326958,-167.45425656343704,-135.18852130475048,-73.98356843671617,-61.492917599967846,-115.39535119966338,-130.96286964768038,-151.98579449606137,-149.4335426563173,-154.30867114238805,-115.03418097482168,-96.54157187458728,-115.86837416170849,-117.91189361889678,-122.94161910931567,-131.03022411121918,-143.1237614166921,-138.51266014725024,-110.26313620501364,-121.7779567413794,-116.78582258837992,-117.02181997482984
-80.31176940103208,-124.97578072970876,-14.959866003438167,-91.99776474664841,-124.27252312764941,-142.07905362650152,-164.53485405585997,-163.48138098559195,-116.2753493964262,39.12730869909521,-58.12401343421642,-135.9221507674893,-159.50371028683065,-175.17694302331404,-173.81137750307911,-105.10246509599669,64.90355520263003,-0.21492453585472937,-92.61454064436516,-127.83439729918504,-166.76639766654057,-153.23137165503857,-126.51728838417309,-73.16289830820794,77.84415866405982,37.43655078973109,-27.968608593166408,-99.36177916691776,-131.24866661667136,-140.75747427015142,-137.67735213401102,-102.0833122127946,-49.36017652382142,25.618281973272413,3.062100663929895,-52.34440522093473,-94.42249777884533,-119.78274218780722,-131.65596288318784,-125.25538787735209,-82.12322828420234,18.432578083872396,-28.675861835265575,-62.025511823757384,-97.41958593881859,-108.6488863478663,-115.05951311661592,-112.88620489157722,-10.794734059096722,-36.014593133489754,-60.18899342326522,-75.56087035991077,-91.67741706361213,-111.34477605710076,-121.27597648863068,-60.34657189810804,-88.63232762681592,-99.48959949546897,-99.87089371237279
-98.49895152978647,-102.99468923804235,-37.46211886460591,-80.59203368838024,-99.48063685548915,-115.4139969742094,-122.2638453478959,-104.34778540790447,-73.34326081477049,36.45013272093354,-20.77867440113753,-61.626738035966625,-89.79163953316309,-107.63014574177811,-91.49050552862933,-75.63810318164467,73.43686630493076,41.63366690536479,-7.050919972108227,-31.061785692710153,-59.70679283100546,-60.45712337422147,-77.32709012296976,-75.37406908779694,85.26596562266582,77.33581177480508,49.992036354009805,7.332690726512935,-19.15647831374611,-27.906036019716026,-57.46096748769631,-79.50189599666207,-68.63971741245527,67.91434944732221,84.33223522465372,51.965516467080825,36.61784537996552,7.461133086487568,-17.00719248991972,-54.8638546348369,-69.4705283997719,96.9726776375888,87.7166908104801,69.81409627807443,55.639066577633024,17.083295365660344,13.054215983801768,-52.46528603260357,103.0491150175661,90.18176345613794,71.47906249004848,73.74726712297108,50.56622699216355,20.066172401693052,-9.402935231532672,92.68422011403462,72.34338940291858,69.95183714655968,72.66056820788948
